"ï..region","subregion","country","agency","calendar_year","location_type","amount"
"Americas","Latin America and the Caribbean","Bolivia","ICAO",2020,"COU",725200.69
"Americas","Latin America and the Caribbean","Bolivia","ILO",2020,"COU",1645239.5
"Americas","Latin America and the Caribbean","Bolivia","IOM",2020,"COU",1534797.72
"Americas","Latin America and the Caribbean","Bolivia","PAHO",2020,"COU",4952000
"Americas","Latin America and the Caribbean","Bolivia","UN",2020,"COU",2434546.76
"Americas","Latin America and the Caribbean","Bolivia","UNDP",2020,"COU",26686786.5
"Americas","Latin America and the Caribbean","Bolivia","UNEP",2020,"COU",53757
"Americas","Latin America and the Caribbean","Bolivia","UNFPA",2020,"COU",4278656.06
"Americas","Latin America and the Caribbean","Bolivia","UNHABITAT",2020,"COU",1610384.68
"Americas","Latin America and the Caribbean","Bolivia","UNICEF",2020,"COU",12807585.48
"Americas","Latin America and the Caribbean","Bolivia","UNIDO",2020,"COU",380654.59
"Americas","Latin America and the Caribbean","Bolivia","UNODC",2020,"COU",2095585.11
"Americas","Latin America and the Caribbean","Bolivia","UNOPS",2020,"COU",279731.65
"Americas","Latin America and the Caribbean","Bolivia","UNV",2020,"COU",3306.52
"Americas","Latin America and the Caribbean","Bolivia","UNWOMEN",2020,"COU",1416003.97
"Americas","Latin America and the Caribbean","Bolivia","WFP",2020,"COU",2514873.56
"Americas","Latin America and the Caribbean","Bolivia","WHO",2020,"COU",4543540
"Americas","Latin America and the Caribbean","Bonaire, Sint Eustatius and Saba","ILO",2020,"COU",4161.1
"Americas","Latin America and the Caribbean","Bonaire, Sint Eustatius and Saba","PAHO",2020,"COU",15000
"Americas","Latin America and the Caribbean","Brazil","FAO",2020,"COU",1904400.19
"Americas","Latin America and the Caribbean","Brazil","ICAO",2020,"COU",833266.91
"Americas","Latin America and the Caribbean","Brazil","ILO",2020,"COU",8010458.59
"Americas","Latin America and the Caribbean","Brazil","IOM",2020,"COU",4410023.41
"Americas","Latin America and the Caribbean","Brazil","PAHO",2020,"COU",151868000
"Americas","Latin America and the Caribbean","Brazil","UN",2020,"COU",1693766.41
"Americas","Latin America and the Caribbean","Brazil","UNAIDS",2020,"COU",561241
"Americas","Latin America and the Caribbean","Brazil","UNDP",2020,"COU",44123059.08
"Americas","Latin America and the Caribbean","Brazil","UNEP",2020,"COU",4669240.35
"Americas","Latin America and the Caribbean","Brazil","UNFPA",2020,"COU",3662205.54
"Americas","Latin America and the Caribbean","Brazil","UNHABITAT",2020,"COU",1090128.97
"Americas","Latin America and the Caribbean","Brazil","UNHCR",2020,"COU",22883274.51
"Americas","Latin America and the Caribbean","Brazil","UNICEF",2020,"COU",32838525.24
"Americas","Latin America and the Caribbean","Brazil","UNIDO",2020,"COU",4244674.95
"Americas","Latin America and the Caribbean","Brazil","UNODC",2020,"COU",1892849.95
"Americas","Latin America and the Caribbean","Brazil","UNOPS",2020,"COU",2602655.9
"Americas","Latin America and the Caribbean","Brazil","UNV",2020,"COU",1765.68
"Americas","Latin America and the Caribbean","Brazil","UNWOMEN",2020,"COU",3517638.85
"Americas","Latin America and the Caribbean","Brazil","WHO",2020,"COU",5720304
"Americas","Latin America and the Caribbean","Brazil","WMO",2020,"COU",1349728.2
"Americas","Latin America and the Caribbean","British Virgin Islands","PAHO",2020,"COU",99000
"Americas","Latin America and the Caribbean","British Virgin Islands","UNDP",2020,"COU",1248.45
"Americas","Latin America and the Caribbean","Cayman Islands","ILO",2020,"COU",4405.87
"Americas","Latin America and the Caribbean","Cayman Islands","PAHO",2020,"COU",7000
"Americas","Latin America and the Caribbean","Chile","FAO",2020,"COU",3228257.73
"Americas","Latin America and the Caribbean","Chile","ILO",2020,"COU",4382445.16
"Americas","Latin America and the Caribbean","Chile","IOM",2020,"COU",1769288.96
"Americas","Latin America and the Caribbean","Chile","PAHO",2020,"COU",2485000
"Americas","Latin America and the Caribbean","Chile","UN",2020,"COU",77527413.11
"Americas","Latin America and the Caribbean","Chile","UNDP",2020,"COU",11784000.67
"Americas","Latin America and the Caribbean","Chile","UNEP",2020,"COU",2024215.57
"Americas","Latin America and the Caribbean","Chile","UNFPA",2020,"COU",156519.05
"Americas","Latin America and the Caribbean","Chile","UNHCR",2020,"COU",4494195.45
"Americas","Latin America and the Caribbean","Chile","UNICEF",2020,"COU",8241688.61
"Americas","Latin America and the Caribbean","Chile","UNIDO",2020,"COU",69157.32
"Americas","Latin America and the Caribbean","Chile","UNWOMEN",2020,"COU",1716120.42
"Americas","Latin America and the Caribbean","Chile","WHO",2020,"COU",1301369
"Americas","Latin America and the Caribbean","Chile","WMO",2020,"COU",1537.94
"Americas","Latin America and the Caribbean","Colombia","FAO",2020,"COU",32937141.35
"Americas","Latin America and the Caribbean","Colombia","ICAO",2020,"COU",86342
"Americas","Latin America and the Caribbean","Colombia","ILO",2020,"COU",6674201.73
"Americas","Latin America and the Caribbean","Colombia","IOM",2020,"COU",62660180.4
"Americas","Latin America and the Caribbean","Colombia","ITU",2020,"COU",168772.37
"Americas","Latin America and the Caribbean","Colombia","PAHO",2020,"COU",8367000
"Americas","Latin America and the Caribbean","Colombia","UN",2020,"COU",68904566.43
"Americas","Latin America and the Caribbean","Colombia","UNDP",2020,"COU",73886878.55
"Americas","Latin America and the Caribbean","Colombia","UNEP",2020,"COU",84513.54
"Americas","Latin America and the Caribbean","Colombia","UNFPA",2020,"COU",4031768.67
"Americas","Latin America and the Caribbean","Colombia","UNHABITAT",2020,"COU",306668.64
"Americas","Latin America and the Caribbean","Colombia","UNHCR",2020,"COU",45328859.02
"Americas","Latin America and the Caribbean","Colombia","UNICEF",2020,"COU",28796614.23
"Americas","Latin America and the Caribbean","Colombia","UNIDO",2020,"COU",3835218.93
"Americas","Latin America and the Caribbean","Colombia","UNODC",2020,"COU",59227693.97
"Americas","Latin America and the Caribbean","Colombia","UNOPS",2020,"COU",2654391.2
"Americas","Latin America and the Caribbean","Colombia","UNWOMEN",2020,"COU",8996331.13
"Americas","Latin America and the Caribbean","Colombia","WFP",2020,"COU",117807526.02
"Americas","Latin America and the Caribbean","Colombia","WHO",2020,"COU",3909685
"Americas","Latin America and the Caribbean","Costa Rica","FAO",2020,"COU",760259.38
"Americas","Latin America and the Caribbean","Costa Rica","ICAO",2020,"COU",46.24
"Americas","Latin America and the Caribbean","Costa Rica","ILO",2020,"COU",2622247.92
"Americas","Latin America and the Caribbean","Costa Rica","IOM",2020,"COU",305730.84
"Americas","Latin America and the Caribbean","Costa Rica","ITU",2020,"COU",5336.35
"Americas","Latin America and the Caribbean","Costa Rica","PAHO",2020,"COU",2970000
"Americas","Latin America and the Caribbean","Costa Rica","UN",2020,"COU",1665697.88
"Americas","Latin America and the Caribbean","Costa Rica","UNDP",2020,"COU",7410936.66
"Americas","Latin America and the Caribbean","Costa Rica","UNEP",2020,"COU",94609.43
"Americas","Latin America and the Caribbean","Costa Rica","UNFPA",2020,"COU",885456.63
"Americas","Latin America and the Caribbean","Costa Rica","UNHCR",2020,"COU",16250248.21
"Americas","Latin America and the Caribbean","Costa Rica","UNICEF",2020,"COU",3457195.57
"Americas","Latin America and the Caribbean","Costa Rica","UNIDO",2020,"COU",18210.63
"Americas","Latin America and the Caribbean","Costa Rica","UNOPS",2020,"COU",45272926.09
"Americas","Latin America and the Caribbean","Costa Rica","UNWOMEN",2020,"COU",328590.69
"Americas","Latin America and the Caribbean","Costa Rica","WHO",2020,"COU",2930304
"Americas","Latin America and the Caribbean","Cuba","FAO",2020,"COU",2489930.86
"Americas","Latin America and the Caribbean","Cuba","PAHO",2020,"COU",1262000
"Americas","Latin America and the Caribbean","Cuba","UN",2020,"COU",1038769.96
"Americas","Latin America and the Caribbean","Cuba","UNDP",2020,"COU",21178144.44
"Americas","Latin America and the Caribbean","Cuba","UNEP",2020,"COU",816625.8
"Americas","Latin America and the Caribbean","Cuba","UNFPA",2020,"COU",1033256.32
"Americas","Latin America and the Caribbean","Cuba","UNHABITAT",2020,"COU",103124.38
"Americas","Latin America and the Caribbean","Cuba","UNICEF",2020,"COU",2670400.36
"Americas","Latin America and the Caribbean","Cuba","UNIDO",2020,"COU",1340356.28
"Americas","Latin America and the Caribbean","Cuba","UNOPS",2020,"COU",82382.73
"Americas","Latin America and the Caribbean","Cuba","WFP",2020,"COU",3352716.66
"Americas","Latin America and the Caribbean","Cuba","WHO",2020,"COU",974759
"Americas","Latin America and the Caribbean","CuraÃ§ao","ILO",2020,"COU",4161.1
"Americas","Latin America and the Caribbean","CuraÃ§ao","PAHO",2020,"COU",42000
"Americas","Latin America and the Caribbean","CuraÃ§ao","UN",2020,"COU",165560.51
"Americas","Latin America and the Caribbean","CuraÃ§ao","UNOPS",2020,"COU",77835.95
"Americas","Latin America and the Caribbean","Dominica","FAO",2020,"COU",73219.61
"Americas","Latin America and the Caribbean","Dominica","ILO",2020,"COU",181804.3
"Americas","Latin America and the Caribbean","Dominica","IOM",2020,"COU",250079.22
"Americas","Latin America and the Caribbean","Dominica","ITU",2020,"COU",10997.73
"Americas","Latin America and the Caribbean","Dominica","PAHO",2020,"COU",288000
"Americas","Latin America and the Caribbean","Dominica","UN",2020,"COU",-1018.19
"Americas","Latin America and the Caribbean","Dominica","UNDP",2020,"COU",17327642.87
"Americas","Latin America and the Caribbean","Dominica","UNEP",2020,"COU",257890.93
"Americas","Latin America and the Caribbean","Dominica","UNODC",2020,"COU",18760.74
"Americas","Latin America and the Caribbean","Dominica","UNOPS",2020,"COU",287573.66
"Americas","Latin America and the Caribbean","Dominica","WHO",2020,"COU",1315025
"Americas","Latin America and the Caribbean","Dominica","WMO",2020,"COU",97633.07
"Americas","Latin America and the Caribbean","Dominican Republic","FAO",2020,"COU",1486927.32
"Americas","Latin America and the Caribbean","Dominican Republic","ILO",2020,"COU",1372021.15
"Americas","Latin America and the Caribbean","Dominican Republic","IOM",2020,"COU",47302.37
"Americas","Latin America and the Caribbean","Dominican Republic","PAHO",2020,"COU",15793000
"Americas","Latin America and the Caribbean","Dominican Republic","UN",2020,"COU",1065427.36
"Americas","Latin America and the Caribbean","Dominican Republic","UNAIDS",2020,"COU",538847
"Americas","Latin America and the Caribbean","Dominican Republic","UNDP",2020,"COU",68964411.88
"Americas","Latin America and the Caribbean","Dominican Republic","UNEP",2020,"COU",23317
"Americas","Latin America and the Caribbean","Dominican Republic","UNFPA",2020,"COU",1474817.19
"Americas","Latin America and the Caribbean","Dominican Republic","UNHCR",2020,"COU",3028646.37
"Americas","Latin America and the Caribbean","Dominican Republic","UNICEF",2020,"COU",5745810.09
"Americas","Latin America and the Caribbean","Dominican Republic","UNIDO",2020,"COU",301524.95
"Americas","Latin America and the Caribbean","Dominican Republic","UNODC",2020,"COU",24007.39
"Americas","Latin America and the Caribbean","Dominican Republic","UNWOMEN",2020,"COU",73752.32
"Americas","Latin America and the Caribbean","Dominican Republic","WFP",2020,"COU",4065236.8
"Americas","Latin America and the Caribbean","Dominican Republic","WHO",2020,"COU",3817535
"Americas","Latin America and the Caribbean","Ecuador","FAO",2020,"COU",4024702.33
"Americas","Latin America and the Caribbean","Ecuador","ICAO",2020,"COU",80138.15
"Americas","Latin America and the Caribbean","Ecuador","ILO",2020,"COU",3867016.07
"Americas","Latin America and the Caribbean","Ecuador","IOM",2020,"COU",403849.02
"Americas","Latin America and the Caribbean","Ecuador","ITU",2020,"COU",85345.41
"Americas","Latin America and the Caribbean","Ecuador","PAHO",2020,"COU",7511000
"Americas","Latin America and the Caribbean","Ecuador","UN",2020,"COU",1954268.92
"Americas","Latin America and the Caribbean","Ecuador","UNDP",2020,"COU",32076024.44
"Americas","Latin America and the Caribbean","Ecuador","UNEP",2020,"COU",40000
"Americas","Latin America and the Caribbean","Ecuador","UNFPA",2020,"COU",2512204.05
"Americas","Latin America and the Caribbean","Ecuador","UNHABITAT",2020,"COU",20212.75
"Americas","Latin America and the Caribbean","Ecuador","UNHCR",2020,"COU",31421903.18
"Americas","Latin America and the Caribbean","Ecuador","UNICEF",2020,"COU",19925691.82
"Americas","Latin America and the Caribbean","Ecuador","UNIDO",2020,"COU",712708.23
"Americas","Latin America and the Caribbean","Ecuador","UNODC",2020,"COU",130441.52
"Americas","Latin America and the Caribbean","Ecuador","UNOPS",2020,"COU",470511.12
"Americas","Latin America and the Caribbean","Ecuador","UNV",2020,"COU",1241.67
"Americas","Latin America and the Caribbean","Ecuador","UNWOMEN",2020,"COU",3659282.77
"Americas","Latin America and the Caribbean","Ecuador","WFP",2020,"COU",34862510.29
"Americas","Latin America and the Caribbean","Ecuador","WHO",2020,"COU",3978856
"Americas","Latin America and the Caribbean","Ecuador","WMO",2020,"COU",9143.83
"Americas","Latin America and the Caribbean","El Salvador","FAO",2020,"COU",3876858.43
"Americas","Latin America and the Caribbean","El Salvador","ILO",2020,"COU",749975.12
"Americas","Latin America and the Caribbean","El Salvador","IOM",2020,"COU",3739474.77
"Americas","Latin America and the Caribbean","El Salvador","PAHO",2020,"COU",1758000
"Americas","Latin America and the Caribbean","El Salvador","UN",2020,"COU",4404761.18
"Americas","Latin America and the Caribbean","El Salvador","UNAIDS",2020,"COU",159966
"Americas","Latin America and the Caribbean","El Salvador","UNDP",2020,"COU",14207105.43
"Americas","Latin America and the Caribbean","El Salvador","UNEP",2020,"COU",-0.02
"Americas","Latin America and the Caribbean","El Salvador","UNFPA",2020,"COU",4025245.43
"Americas","Latin America and the Caribbean","El Salvador","UNHCR",2020,"COU",6844733.6
"Americas","Latin America and the Caribbean","El Salvador","UNICEF",2020,"COU",7055427.72
"Americas","Latin America and the Caribbean","El Salvador","UNIDO",2020,"COU",69576.79
"Americas","Latin America and the Caribbean","El Salvador","UNODC",2020,"COU",304432.28
"Americas","Latin America and the Caribbean","El Salvador","UNOPS",2020,"COU",3176923.21
"Americas","Latin America and the Caribbean","El Salvador","UNWOMEN",2020,"COU",2583576.32
"Americas","Latin America and the Caribbean","El Salvador","WFP",2020,"COU",13751282.35
"Americas","Latin America and the Caribbean","El Salvador","WHO",2020,"COU",2272932
"Americas","Latin America and the Caribbean","Grenada","FAO",2020,"COU",145696.32
"Americas","Latin America and the Caribbean","Grenada","ILO",2020,"COU",35546.06
"Americas","Latin America and the Caribbean","Grenada","IOM",2020,"COU",64304.42
"Americas","Latin America and the Caribbean","Grenada","PAHO",2020,"COU",323500
"Americas","Latin America and the Caribbean","Grenada","UNDP",2020,"COU",638591.43
"Americas","Latin America and the Caribbean","Grenada","UNIDO",2020,"COU",79687.47
"Americas","Latin America and the Caribbean","Grenada","UNWOMEN",2020,"COU",61056.81
"Americas","Latin America and the Caribbean","Grenada","WHO",2020,"COU",518575
"Americas","Latin America and the Caribbean","Guatemala","FAO",2020,"COU",5128388.49
"Americas","Latin America and the Caribbean","Guatemala","ILO",2020,"COU",3925451.48
"Americas","Latin America and the Caribbean","Guatemala","IOM",2020,"COU",1278425.13
"Americas","Latin America and the Caribbean","Guatemala","PAHO",2020,"COU",11306000
"Americas","Latin America and the Caribbean","Guatemala","UN",2020,"COU",13685139.45
"Americas","Latin America and the Caribbean","Guatemala","UNAIDS",2020,"COU",601273
"Americas","Latin America and the Caribbean","Guatemala","UNDP",2020,"COU",34073130.25
"Americas","Latin America and the Caribbean","Guatemala","UNEP",2020,"COU",35809.87
"Americas","Latin America and the Caribbean","Guatemala","UNFPA",2020,"COU",4428773.36
"Americas","Latin America and the Caribbean","Guatemala","UNHCR",2020,"COU",18785632.85
"Americas","Latin America and the Caribbean","Guatemala","UNICEF",2020,"COU",9605144.04
"Americas","Latin America and the Caribbean","Guatemala","UNIDO",2020,"COU",520125.97
"Americas","Latin America and the Caribbean","Guatemala","UNODC",2020,"COU",87057.93
"Americas","Latin America and the Caribbean","Guatemala","UNOPS",2020,"COU",51937190.3
"Americas","Latin America and the Caribbean","Guatemala","UNWOMEN",2020,"COU",3167663.95
"Americas","Latin America and the Caribbean","Guatemala","WFP",2020,"COU",70108593.73
"Americas","Latin America and the Caribbean","Guatemala","WHO",2020,"COU",4837207
"Americas","Latin America and the Caribbean","Guyana","FAO",2020,"COU",2112867.57
"Americas","Latin America and the Caribbean","Guyana","ILO",2020,"COU",558443.57
"Americas","Latin America and the Caribbean","Guyana","IOM",2020,"COU",506198.72
"Americas","Latin America and the Caribbean","Guyana","PAHO",2020,"COU",3715000
"Americas","Latin America and the Caribbean","Guyana","UN",2020,"COU",1406313.06
